,Year,Type,County,Ag District,Ag District Code,ACRES HARVESTED,ACRES PLANTED,"ACRES PLANTED, NET","PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE","YIELD, MEASURED IN BU / NET PLANTED ACRE"
1019,2007,"WHEAT, SPRING, (EXCL DURUM)",MCKENZIE,WEST CENTRAL,40,98000.0,102000.0,,2465000.0,25.2,
1020,2007,"WHEAT, SPRING, (EXCL DURUM)",MCLEAN,WEST CENTRAL,40,260000.0,266000.0,,8985000.0,34.6,
1021,2007,"WHEAT, SPRING, (EXCL DURUM)",MERCER,WEST CENTRAL,40,71500.0,72000.0,,2095000.0,29.3,
1022,2007,"WHEAT, SPRING, (EXCL DURUM)",MORTON,SOUTH CENTRAL,80,197000.0,200000.0,,5375000.0,27.3,
1023,2007,"WHEAT, SPRING, (EXCL DURUM)",MOUNTRAIL,NORTHWEST,10,95500.0,100000.0,,2785000.0,29.2,
1024,2007,"WHEAT, SPRING, (EXCL DURUM)",NELSON,NORTHEAST,30,109000.0,110000.0,,4470000.0,41.0,
1025,2007,"WHEAT, SPRING, (EXCL DURUM)",OLIVER,WEST CENTRAL,40,65500.0,66000.0,,2115000.0,32.3,
1026,2007,"WHEAT, SPRING, (EXCL DURUM)",PEMBINA,NORTHEAST,30,212000.0,215000.0,,10410000.0,49.1,
1027,2007,"WHEAT, SPRING, (EXCL DURUM)",PIERCE,NORTH CENTRAL,20,120000.0,123000.0,,4120000.0,34.3,
1028,2007,"WHEAT, SPRING, (EXCL DURUM)",RAMSEY,NORTHEAST,30,101000.0,105000.0,,3810000.0,37.7,
1029,2007,"WHEAT, SPRING, (EXCL DURUM)",RANSOM,SOUTHEAST,90,52000.0,53000.0,,2105000.0,40.5,
1030,2007,"WHEAT, SPRING, (EXCL DURUM)",RENVILLE,NORTHWEST,10,162000.0,165000.0,,6425000.0,39.7,
1031,2007,"WHEAT, SPRING, (EXCL DURUM)",RICHLAND,SOUTHEAST,90,90000.0,93000.0,,3074000.0,34.2,
1032,2007,"WHEAT, SPRING, (EXCL DURUM)",ROLETTE,NORTH CENTRAL,20,82000.0,84000.0,,3135000.0,38.2,
1033,2007,"WHEAT, SPRING, (EXCL DURUM)",SARGENT,SOUTHEAST,90,45500.0,46000.0,,1725000.0,37.9,
1034,2007,"WHEAT, SPRING, (EXCL DURUM)",SHERIDAN,CENTRAL,50,94000.0,95000.0,,2995000.0,31.9,
1035,2007,"WHEAT, SPRING, (EXCL DURUM)",SIOUX,SOUTH CENTRAL,80,34500.0,35000.0,,785000.0,22.8,
1036,2007,"WHEAT, SPRING, (EXCL DURUM)",SLOPE,SOUTHWEST,70,92000.0,96000.0,,2431000.0,26.4,
1037,2007,"WHEAT, SPRING, (EXCL DURUM)",STARK,SOUTHWEST,70,215000.0,218000.0,,6385000.0,29.7,
1038,2007,"WHEAT, SPRING, (EXCL DURUM)",STEELE,EAST CENTRAL,60,76500.0,77000.0,,3475000.0,45.4,
1039,2007,"WHEAT, SPRING, (EXCL DURUM)",STUTSMAN,CENTRAL,50,132000.0,135000.0,,4730000.0,35.8,
1040,2007,"WHEAT, SPRING, (EXCL DURUM)",TOWNER,NORTHEAST,30,190000.0,195000.0,,7480000.0,39.4,
1041,2007,"WHEAT, SPRING, (EXCL DURUM)",TRAILL,EAST CENTRAL,60,84500.0,85000.0,,4000000.0,47.3,
1042,2007,"WHEAT, SPRING, (EXCL DURUM)",WALSH,NORTHEAST,30,214000.0,220000.0,,9915000.0,46.3,
1043,2007,"WHEAT, SPRING, (EXCL DURUM)",WARD,NORTHWEST,10,290000.0,294000.0,,10405000.0,35.9,
1044,2007,"WHEAT, SPRING, (EXCL DURUM)",WELLS,CENTRAL,50,192000.0,195000.0,,8060000.0,42.0,
1045,2007,"WHEAT, SPRING, (EXCL DURUM)",WILLIAMS,NORTHWEST,10,77000.0,78000.0,,1675000.0,21.8,
1046,2007,"WHEAT, SPRING, DURUM",ADAMS,SOUTHWEST,70,13500.0,13800.0,,407000.0,30.1,
1047,2007,"WHEAT, SPRING, DURUM",BENSON,NORTH CENTRAL,20,1700.0,1800.0,,58000.0,34.1,
1048,2007,"WHEAT, SPRING, DURUM",BILLINGS,SOUTHWEST,70,5200.0,5700.0,,153000.0,29.4,
1049,2007,"WHEAT, SPRING, DURUM",BOTTINEAU,NORTH CENTRAL,20,20400.0,20500.0,,724000.0,35.5,
1050,2007,"WHEAT, SPRING, DURUM",BOWMAN,SOUTHWEST,70,32300.0,32500.0,,931000.0,28.8,
1051,2007,"WHEAT, SPRING, DURUM",BURKE,NORTHWEST,10,99500.0,100000.0,,3149000.0,31.6,
1052,2007,"WHEAT, SPRING, DURUM",BURLEIGH,SOUTH CENTRAL,80,7500.0,7600.0,,243000.0,32.4,
1053,2007,"WHEAT, SPRING, DURUM",CAVALIER,NORTHEAST,30,4900.0,5000.0,,200000.0,40.8,
1054,2007,"WHEAT, SPRING, DURUM",DIVIDE,NORTHWEST,10,248500.0,250000.0,,6948000.0,28.0,
1055,2007,"WHEAT, SPRING, DURUM",DUNN,WEST CENTRAL,40,8800.0,9000.0,,220000.0,25.0,
1056,2007,"WHEAT, SPRING, DURUM",GOLDEN VALLEY,SOUTHWEST,70,16900.0,17000.0,,527000.0,31.2,
1057,2007,"WHEAT, SPRING, DURUM",GRANT,SOUTH CENTRAL,80,3000.0,3100.0,,68000.0,22.7,
1058,2007,"WHEAT, SPRING, DURUM",HETTINGER,SOUTHWEST,70,48800.0,49000.0,,1705000.0,34.9,
1059,2007,"WHEAT, SPRING, DURUM",LOGAN,SOUTHEAST,90,2200.0,2300.0,,50000.0,22.7,
1060,2007,"WHEAT, SPRING, DURUM",MCHENRY,NORTH CENTRAL,20,5900.0,6000.0,,139000.0,23.6,
1061,2007,"WHEAT, SPRING, DURUM",MCKENZIE,WEST CENTRAL,40,84500.0,85000.0,,2008000.0,23.8,
1062,2007,"WHEAT, SPRING, DURUM",MCLEAN,WEST CENTRAL,40,91500.0,93000.0,,2694000.0,29.4,
1063,2007,"WHEAT, SPRING, DURUM",MERCER,WEST CENTRAL,40,16100.0,16500.0,,538000.0,33.4,
1064,2007,"WHEAT, SPRING, DURUM",MORTON,SOUTH CENTRAL,80,6900.0,7200.0,,253000.0,36.7,
1065,2007,"WHEAT, SPRING, DURUM",MOUNTRAIL,NORTHWEST,10,191000.0,195000.0,,5203000.0,27.2,
1066,2007,"WHEAT, SPRING, DURUM",OLIVER,WEST CENTRAL,40,1400.0,1500.0,,40000.0,28.6,
1067,2007,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,CENTRAL,50,1100.0,1200.0,,29000.0,26.4,
1068,2007,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,EAST CENTRAL,60,600.0,700.0,,25000.0,41.7,
1069,2007,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,NORTHEAST,30,1000.0,1200.0,,43000.0,43.0,
1070,2007,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,SOUTH CENTRAL,80,1900.0,2100.0,,56000.0,29.5,
1071,2007,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,SOUTHEAST,90,900.0,1000.0,,35000.0,38.9,
1072,2007,"WHEAT, SPRING, DURUM",PIERCE,NORTH CENTRAL,20,1100.0,1200.0,,36000.0,32.7,
1073,2007,"WHEAT, SPRING, DURUM",RAMSEY,NORTHEAST,30,4700.0,4800.0,,169000.0,36.0,
1074,2007,"WHEAT, SPRING, DURUM",RENVILLE,NORTHWEST,10,34500.0,35000.0,,1328000.0,38.5,
1075,2007,"WHEAT, SPRING, DURUM",ROLETTE,NORTH CENTRAL,20,6400.0,6500.0,,283000.0,44.2,
1076,2007,"WHEAT, SPRING, DURUM",SHERIDAN,CENTRAL,50,3200.0,3300.0,,102000.0,31.9,
1077,2007,"WHEAT, SPRING, DURUM",SLOPE,SOUTHWEST,70,32900.0,33000.0,,1090000.0,33.1,
1078,2007,"WHEAT, SPRING, DURUM",STARK,SOUTHWEST,70,38900.0,39000.0,,1217000.0,31.3,
1079,2007,"WHEAT, SPRING, DURUM",STUTSMAN,CENTRAL,50,1000.0,1100.0,,24000.0,24.0,
1080,2007,"WHEAT, SPRING, DURUM",TOWNER,NORTHEAST,30,6100.0,6200.0,,250000.0,41.0,
1081,2007,"WHEAT, SPRING, DURUM",WALSH,NORTHEAST,30,1600.0,1800.0,,78000.0,48.8,
1082,2007,"WHEAT, SPRING, DURUM",WARD,NORTHWEST,10,78500.0,80000.0,,2645000.0,33.7,
1083,2007,"WHEAT, SPRING, DURUM",WELLS,CENTRAL,50,5100.0,5400.0,,175000.0,34.3,
1084,2007,"WHEAT, SPRING, DURUM",WILLIAMS,NORTHWEST,10,330000.0,335000.0,,9227000.0,28.0,
1085,2007,"WHEAT, WINTER",ADAMS,SOUTHWEST,70,14700.0,15200.0,,636000.0,43.3,
1086,2007,"WHEAT, WINTER",BARNES,EAST CENTRAL,60,3100.0,3500.0,,140000.0,45.2,
1087,2007,"WHEAT, WINTER",BENSON,NORTH CENTRAL,20,19600.0,20800.0,,920000.0,46.9,
1088,2007,"WHEAT, WINTER",BILLINGS,SOUTHWEST,70,1700.0,1800.0,,74000.0,43.5,
1089,2007,"WHEAT, WINTER",BOTTINEAU,NORTH CENTRAL,20,18400.0,19300.0,,871000.0,47.3,
1090,2007,"WHEAT, WINTER",BOWMAN,SOUTHWEST,70,12700.0,13400.0,,476000.0,37.5,
1091,2007,"WHEAT, WINTER",BURKE,NORTHWEST,10,2400.0,2500.0,,110000.0,45.8,
1092,2007,"WHEAT, WINTER",BURLEIGH,SOUTH CENTRAL,80,6000.0,6500.0,,379000.0,63.2,
1093,2007,"WHEAT, WINTER",CASS,EAST CENTRAL,60,900.0,1700.0,,36000.0,40.0,
1094,2007,"WHEAT, WINTER",CAVALIER,NORTHEAST,30,16100.0,17900.0,,913000.0,56.7,
1095,2007,"WHEAT, WINTER",DICKEY,SOUTHEAST,90,6500.0,6800.0,,403000.0,62.0,
1096,2007,"WHEAT, WINTER",DIVIDE,NORTHWEST,10,5600.0,5700.0,,274000.0,48.9,
1097,2007,"WHEAT, WINTER",DUNN,WEST CENTRAL,40,13000.0,13800.0,,554000.0,42.6,
1098,2007,"WHEAT, WINTER",EDDY,CENTRAL,50,4400.0,4500.0,,189000.0,43.0,
1099,2007,"WHEAT, WINTER",EMMONS,SOUTH CENTRAL,80,15000.0,15300.0,,934000.0,62.3,
1100,2007,"WHEAT, WINTER",FOSTER,CENTRAL,50,3900.0,4000.0,,202000.0,51.8,
1101,2007,"WHEAT, WINTER",GOLDEN VALLEY,SOUTHWEST,70,13700.0,14200.0,,667000.0,48.7,
1102,2007,"WHEAT, WINTER",GRAND FORKS,NORTHEAST,30,2400.0,2500.0,,91000.0,37.9,
1103,2007,"WHEAT, WINTER",GRANT,SOUTH CENTRAL,80,9500.0,9800.0,,436000.0,45.9,
1104,2007,"WHEAT, WINTER",GRIGGS,EAST CENTRAL,60,2600.0,3200.0,,140000.0,53.8,
1105,2007,"WHEAT, WINTER",HETTINGER,SOUTHWEST,70,23600.0,24200.0,,1127000.0,47.8,
1106,2007,"WHEAT, WINTER",KIDDER,CENTRAL,50,6000.0,6100.0,,346000.0,57.7,
1107,2007,"WHEAT, WINTER",LA MOURE,SOUTHEAST,90,900.0,1000.0,,44000.0,48.9,
1108,2007,"WHEAT, WINTER",LOGAN,SOUTHEAST,90,10700.0,11000.0,,548000.0,51.2,
1109,2007,"WHEAT, WINTER",MCHENRY,NORTH CENTRAL,20,9700.0,9900.0,,478000.0,49.3,
1110,2007,"WHEAT, WINTER",MCINTOSH,SOUTHEAST,90,15200.0,15500.0,,898000.0,59.1,
1111,2007,"WHEAT, WINTER",MCKENZIE,WEST CENTRAL,40,4600.0,5400.0,,154000.0,33.5,
1112,2007,"WHEAT, WINTER",MCLEAN,WEST CENTRAL,40,11600.0,11800.0,,612000.0,52.8,
1113,2007,"WHEAT, WINTER",MERCER,WEST CENTRAL,40,6300.0,6400.0,,353000.0,56.0,
1114,2007,"WHEAT, WINTER",MORTON,SOUTH CENTRAL,80,3200.0,3300.0,,132000.0,41.3,
1115,2007,"WHEAT, WINTER",MOUNTRAIL,NORTHWEST,10,5100.0,5200.0,,243000.0,47.6,
1116,2007,"WHEAT, WINTER",NELSON,NORTHEAST,30,13700.0,14000.0,,701000.0,51.2,
1117,2007,"WHEAT, WINTER",OLIVER,WEST CENTRAL,40,1500.0,1600.0,,77000.0,51.3,
1118,2007,"WHEAT, WINTER",PEMBINA,NORTHEAST,30,2600.0,2700.0,,156000.0,60.0,
1119,2007,"WHEAT, WINTER",PIERCE,NORTH CENTRAL,20,9100.0,9300.0,,405000.0,44.5,
1120,2007,"WHEAT, WINTER",RAMSEY,NORTHEAST,30,16800.0,17400.0,,927000.0,55.2,
1121,2007,"WHEAT, WINTER",RANSOM,SOUTHEAST,90,4600.0,4800.0,,246000.0,53.5,
1122,2007,"WHEAT, WINTER",RENVILLE,NORTHWEST,10,15400.0,15700.0,,728000.0,47.3,
1123,2007,"WHEAT, WINTER",RICHLAND,SOUTHEAST,90,400.0,700.0,,11000.0,27.5,
1124,2007,"WHEAT, WINTER",ROLETTE,NORTH CENTRAL,20,15200.0,16200.0,,706000.0,46.4,
1125,2007,"WHEAT, WINTER",SARGENT,SOUTHEAST,90,1700.0,2200.0,,80000.0,47.1,
1126,2007,"WHEAT, WINTER",SHERIDAN,CENTRAL,50,3600.0,3700.0,,127000.0,35.3,
1127,2007,"WHEAT, WINTER",SIOUX,SOUTH CENTRAL,80,3800.0,4100.0,,119000.0,31.3,
1128,2007,"WHEAT, WINTER",SLOPE,SOUTHWEST,70,6100.0,6300.0,,284000.0,46.6,
1129,2007,"WHEAT, WINTER",STARK,SOUTHWEST,70,12000.0,12400.0,,496000.0,41.3,
1130,2007,"WHEAT, WINTER",STEELE,EAST CENTRAL,60,4900.0,5000.0,,234000.0,47.8,
1131,2007,"WHEAT, WINTER",STUTSMAN,CENTRAL,50,10300.0,10500.0,,582000.0,56.5,
1132,2007,"WHEAT, WINTER",TOWNER,NORTHEAST,30,17200.0,18200.0,,762000.0,44.3,
1133,2007,"WHEAT, WINTER",TRAILL,EAST CENTRAL,60,2500.0,2600.0,,115000.0,46.0,
1134,2007,"WHEAT, WINTER",WALSH,NORTHEAST,30,2200.0,2300.0,,100000.0,45.5,
1135,2007,"WHEAT, WINTER",WARD,NORTHWEST,10,19700.0,20000.0,,1030000.0,52.3,
1136,2007,"WHEAT, WINTER",WELLS,CENTRAL,50,9800.0,10200.0,,424000.0,43.3,
1137,2007,"WHEAT, WINTER",WILLIAMS,NORTHWEST,10,2800.0,2900.0,,115000.0,41.1,
1138,2008,"WHEAT, SPRING, (EXCL DURUM)",ADAMS,SOUTHWEST,70,113000.0,139000.0,,1910000.0,17.0,
1139,2008,"WHEAT, SPRING, (EXCL DURUM)",BARNES,EAST CENTRAL,60,123000.0,124000.0,,7270000.0,59.0,
1140,2008,"WHEAT, SPRING, (EXCL DURUM)",BENSON,NORTH CENTRAL,20,136000.0,139000.0,,5530000.0,40.5,
1141,2008,"WHEAT, SPRING, (EXCL DURUM)",BILLINGS,SOUTHWEST,70,5000.0,22000.0,,50000.0,10.0,
1142,2008,"WHEAT, SPRING, (EXCL DURUM)",BOTTINEAU,NORTH CENTRAL,20,223000.0,233000.0,,8035000.0,36.0,
1143,2008,"WHEAT, SPRING, (EXCL DURUM)",BOWMAN,SOUTHWEST,70,80000.0,87000.0,,1340000.0,17.0,
1144,2008,"WHEAT, SPRING, (EXCL DURUM)",BURKE,NORTHWEST,10,112000.0,114000.0,,3710000.0,33.0,
1145,2008,"WHEAT, SPRING, (EXCL DURUM)",BURLEIGH,SOUTH CENTRAL,80,108000.0,114000.0,,3605000.0,33.5,
1146,2008,"WHEAT, SPRING, (EXCL DURUM)",CASS,EAST CENTRAL,60,158000.0,159000.0,,9705000.0,61.5,
1147,2008,"WHEAT, SPRING, (EXCL DURUM)",CAVALIER,NORTHEAST,30,364000.0,367000.0,,18100000.0,49.5,
1148,2008,"WHEAT, SPRING, (EXCL DURUM)",DICKEY,SOUTHEAST,90,31500.0,34000.0,,1660000.0,52.5,
1149,2008,"WHEAT, SPRING, (EXCL DURUM)",DIVIDE,NORTHWEST,10,14800.0,15000.0,,385000.0,26.0,
1150,2008,"WHEAT, SPRING, (EXCL DURUM)",DUNN,WEST CENTRAL,40,100000.0,159000.0,,765000.0,7.5,
1151,2008,"WHEAT, SPRING, (EXCL DURUM)",EDDY,CENTRAL,50,47500.0,48000.0,,2360000.0,49.5,
1152,2008,"WHEAT, SPRING, (EXCL DURUM)",EMMONS,SOUTH CENTRAL,80,145000.0,149000.0,,4505000.0,31.0,
1153,2008,"WHEAT, SPRING, (EXCL DURUM)",FOSTER,CENTRAL,50,73500.0,74000.0,,3770000.0,51.5,
1154,2008,"WHEAT, SPRING, (EXCL DURUM)",GOLDEN VALLEY,SOUTHWEST,70,33000.0,40000.0,,705000.0,21.5,
1155,2008,"WHEAT, SPRING, (EXCL DURUM)",GRAND FORKS,NORTHEAST,30,193000.0,194000.0,,10840000.0,56.0,
1156,2008,"WHEAT, SPRING, (EXCL DURUM)",GRANT,SOUTH CENTRAL,80,144000.0,149000.0,,3230000.0,22.5,
1157,2008,"WHEAT, SPRING, (EXCL DURUM)",GRIGGS,EAST CENTRAL,60,69000.0,70000.0,,3825000.0,55.5,
1158,2008,"WHEAT, SPRING, (EXCL DURUM)",HETTINGER,SOUTHWEST,70,228000.0,248000.0,,4100000.0,18.0,
1159,2008,"WHEAT, SPRING, (EXCL DURUM)",KIDDER,CENTRAL,50,60000.0,62000.0,,2360000.0,39.5,
1160,2008,"WHEAT, SPRING, (EXCL DURUM)",LA MOURE,SOUTHEAST,90,60000.0,61000.0,,3730000.0,62.0,
1161,2008,"WHEAT, SPRING, (EXCL DURUM)",LOGAN,SOUTHEAST,90,61500.0,62000.0,,2040000.0,33.0,
1162,2008,"WHEAT, SPRING, (EXCL DURUM)",MCHENRY,NORTH CENTRAL,20,161000.0,164000.0,,5470000.0,34.0,
1163,2008,"WHEAT, SPRING, (EXCL DURUM)",MCINTOSH,SOUTHEAST,90,71000.0,73000.0,,2480000.0,35.0,
1164,2008,"WHEAT, SPRING, (EXCL DURUM)",MCKENZIE,WEST CENTRAL,40,77000.0,109000.0,,760000.0,10.0,
1165,2008,"WHEAT, SPRING, (EXCL DURUM)",MCLEAN,WEST CENTRAL,40,271000.0,278000.0,,6635000.0,24.5,
1166,2008,"WHEAT, SPRING, (EXCL DURUM)",MERCER,WEST CENTRAL,40,52000.0,68000.0,,1115000.0,21.5,
1167,2008,"WHEAT, SPRING, (EXCL DURUM)",MORTON,SOUTH CENTRAL,80,196000.0,208000.0,,3270000.0,16.5,
1168,2008,"WHEAT, SPRING, (EXCL DURUM)",MOUNTRAIL,NORTHWEST,10,98000.0,99000.0,,2400000.0,24.5,
1169,2008,"WHEAT, SPRING, (EXCL DURUM)",NELSON,NORTHEAST,30,113000.0,114000.0,,5260000.0,46.5,
1170,2008,"WHEAT, SPRING, (EXCL DURUM)",OLIVER,WEST CENTRAL,40,63000.0,71000.0,,1055000.0,16.5,
1171,2008,"WHEAT, SPRING, (EXCL DURUM)",PEMBINA,NORTHEAST,30,233000.0,238000.0,,13370000.0,57.5,
1172,2008,"WHEAT, SPRING, (EXCL DURUM)",PIERCE,NORTH CENTRAL,20,122000.0,124000.0,,4415000.0,36.0,
1173,2008,"WHEAT, SPRING, (EXCL DURUM)",RAMSEY,NORTHEAST,30,113000.0,114000.0,,5050000.0,44.5,
1174,2008,"WHEAT, SPRING, (EXCL DURUM)",RANSOM,SOUTHEAST,90,55500.0,56000.0,,3665000.0,66.0,
1175,2008,"WHEAT, SPRING, (EXCL DURUM)",RENVILLE,NORTHWEST,10,172500.0,174000.0,,7290000.0,42.5,
1176,2008,"WHEAT, SPRING, (EXCL DURUM)",RICHLAND,SOUTHEAST,90,91000.0,93000.0,,5300000.0,58.0,
1177,2008,"WHEAT, SPRING, (EXCL DURUM)",ROLETTE,NORTH CENTRAL,20,92000.0,94000.0,,3860000.0,42.0,
1178,2008,"WHEAT, SPRING, (EXCL DURUM)",SARGENT,SOUTHEAST,90,46500.0,48000.0,,3095000.0,66.5,
1179,2008,"WHEAT, SPRING, (EXCL DURUM)",SHERIDAN,CENTRAL,50,97000.0,99000.0,,3310000.0,34.0,
1180,2008,"WHEAT, SPRING, (EXCL DURUM)",SIOUX,SOUTH CENTRAL,80,32000.0,35000.0,,830000.0,26.0,
1181,2008,"WHEAT, SPRING, (EXCL DURUM)",SLOPE,SOUTHWEST,70,69000.0,89000.0,,690000.0,10.0,
1182,2008,"WHEAT, SPRING, (EXCL DURUM)",STARK,SOUTHWEST,70,152000.0,229000.0,,1375000.0,9.0,
1183,2008,"WHEAT, SPRING, (EXCL DURUM)",STEELE,EAST CENTRAL,60,73500.0,74000.0,,3910000.0,53.0,
1184,2008,"WHEAT, SPRING, (EXCL DURUM)",STUTSMAN,CENTRAL,50,137000.0,139000.0,,6480000.0,47.5,
1185,2008,"WHEAT, SPRING, (EXCL DURUM)",TOWNER,NORTHEAST,30,206000.0,209000.0,,9490000.0,46.0,
1186,2008,"WHEAT, SPRING, (EXCL DURUM)",TRAILL,EAST CENTRAL,60,88500.0,89000.0,,5310000.0,60.0,
1187,2008,"WHEAT, SPRING, (EXCL DURUM)",WALSH,NORTHEAST,30,231000.0,233000.0,,12470000.0,54.0,
1188,2008,"WHEAT, SPRING, (EXCL DURUM)",WARD,NORTHWEST,10,304000.0,308000.0,,12440000.0,41.0,
1189,2008,"WHEAT, SPRING, (EXCL DURUM)",WELLS,CENTRAL,50,191000.0,194000.0,,9050000.0,47.5,
1190,2008,"WHEAT, SPRING, (EXCL DURUM)",WILLIAMS,NORTHWEST,10,58700.0,64000.0,,1100000.0,18.5,
1191,2008,"WHEAT, SPRING, DURUM",BOTTINEAU,NORTH CENTRAL,20,29500.0,30000.0,,914000.0,31.0,
1192,2008,"WHEAT, SPRING, DURUM",BOWMAN,SOUTHWEST,70,36000.0,38000.0,,508000.0,14.0,
1193,2008,"WHEAT, SPRING, DURUM",BURKE,NORTHWEST,10,125000.0,125000.0,,3797000.0,30.5,
1194,2008,"WHEAT, SPRING, DURUM",BURLEIGH,SOUTH CENTRAL,80,8400.0,8500.0,,277000.0,33.0,
1195,2008,"WHEAT, SPRING, DURUM",CAVALIER,NORTHEAST,30,12900.0,13000.0,,548000.0,42.5,
1196,2008,"WHEAT, SPRING, DURUM",DIVIDE,NORTHWEST,10,274000.0,275000.0,,7867000.0,28.5,
1197,2008,"WHEAT, SPRING, DURUM",GOLDEN VALLEY,SOUTHWEST,70,22100.0,24500.0,,382000.0,17.5,
1198,2008,"WHEAT, SPRING, DURUM",HETTINGER,SOUTHWEST,70,55500.0,62000.0,,815000.0,14.5,
1199,2008,"WHEAT, SPRING, DURUM",MCHENRY,NORTH CENTRAL,20,5900.0,7300.0,,199000.0,33.5,
1200,2008,"WHEAT, SPRING, DURUM",MCKENZIE,WEST CENTRAL,40,76800.0,101000.0,,951000.0,12.5,
1201,2008,"WHEAT, SPRING, DURUM",MCLEAN,WEST CENTRAL,40,98000.0,101000.0,,1770000.0,18.0,
1202,2008,"WHEAT, SPRING, DURUM",MERCER,WEST CENTRAL,40,16600.0,21000.0,,302000.0,18.0,
1203,2008,"WHEAT, SPRING, DURUM",MORTON,SOUTH CENTRAL,80,6800.0,7100.0,,74000.0,11.0,
1204,2008,"WHEAT, SPRING, DURUM",MOUNTRAIL,NORTHWEST,10,222500.0,225000.0,,5189000.0,23.5,
1205,2008,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,CENTRAL,50,7400.0,7800.0,,288000.0,39.0,
1206,2008,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,NORTH CENTRAL,20,4800.0,5100.0,,191000.0,40.0,
1207,2008,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,NORTHEAST,30,3700.0,4000.0,,155000.0,42.0,
1208,2008,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,SOUTH CENTRAL,80,6300.0,6400.0,,84000.0,13.5,
1209,2008,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,SOUTHWEST,70,19500.0,25500.0,,218000.0,11.0,
1210,2008,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,WEST CENTRAL,40,9600.0,12000.0,,96000.0,10.0,
1211,2008,"WHEAT, SPRING, DURUM",RAMSEY,NORTHEAST,30,7400.0,7500.0,,358000.0,48.5,
1212,2008,"WHEAT, SPRING, DURUM",RENVILLE,NORTHWEST,10,50000.0,50000.0,,1956000.0,39.0,
1213,2008,"WHEAT, SPRING, DURUM",ROLETTE,NORTH CENTRAL,20,9300.0,9600.0,,386000.0,41.5,
1214,2008,"WHEAT, SPRING, DURUM",SLOPE,SOUTHWEST,70,35500.0,41000.0,,298000.0,8.5,
1215,2008,"WHEAT, SPRING, DURUM",STARK,SOUTHWEST,70,24400.0,49000.0,,203000.0,8.5,
1216,2008,"WHEAT, SPRING, DURUM",STUTSMAN,CENTRAL,50,1600.0,1700.0,,60000.0,37.5,
1217,2008,"WHEAT, SPRING, DURUM",TOWNER,NORTHEAST,30,11500.0,11500.0,,436000.0,38.0,
1218,2008,"WHEAT, SPRING, DURUM",WARD,NORTHWEST,10,110000.0,110000.0,,3898000.0,35.5,
1219,2008,"WHEAT, SPRING, DURUM",WELLS,CENTRAL,50,6000.0,6500.0,,164000.0,27.5,
1220,2008,"WHEAT, SPRING, DURUM",WILLIAMS,NORTHWEST,10,399500.0,410000.0,,8281000.0,20.5,
1221,2008,"WHEAT, WINTER",BARNES,EAST CENTRAL,60,3900.0,4300.0,,226000.0,58.0,
1222,2008,"WHEAT, WINTER",BENSON,NORTH CENTRAL,20,26200.0,28000.0,,1360000.0,52.0,
1223,2008,"WHEAT, WINTER",BOTTINEAU,NORTH CENTRAL,20,3900.0,4200.0,,175000.0,45.0,
1224,2008,"WHEAT, WINTER",BOWMAN,SOUTHWEST,70,18900.0,20600.0,,383000.0,20.5,
1225,2008,"WHEAT, WINTER",BURKE,NORTHWEST,10,3100.0,3200.0,,108000.0,35.0,
1226,2008,"WHEAT, WINTER",CAVALIER,NORTHEAST,30,24700.0,26100.0,,1465000.0,59.5,
1227,2008,"WHEAT, WINTER",DICKEY,SOUTHEAST,90,8100.0,8700.0,,440200.0,54.5,
1228,2008,"WHEAT, WINTER",DIVIDE,NORTHWEST,10,7700.0,8000.0,,288000.0,37.5,
1229,2008,"WHEAT, WINTER",DUNN,WEST CENTRAL,40,8600.0,13800.0,,133000.0,15.5,
1230,2008,"WHEAT, WINTER",EDDY,CENTRAL,50,8100.0,8400.0,,449000.0,55.5,
1231,2008,"WHEAT, WINTER",EMMONS,SOUTH CENTRAL,80,21600.0,22600.0,,899000.0,41.5,
1232,2008,"WHEAT, WINTER",GOLDEN VALLEY,SOUTHWEST,70,17200.0,18300.0,,451500.0,26.5,
1233,2008,"WHEAT, WINTER",GRAND FORKS,NORTHEAST,30,3400.0,3700.0,,193000.0,57.0,
1234,2008,"WHEAT, WINTER",GRANT,SOUTH CENTRAL,80,17300.0,18200.0,,625000.0,36.0,
1235,2008,"WHEAT, WINTER",GRIGGS,EAST CENTRAL,60,1400.0,2100.0,,75000.0,53.5,
1236,2008,"WHEAT, WINTER",HETTINGER,SOUTHWEST,70,36600.0,41300.0,,1101800.0,30.0,
1237,2008,"WHEAT, WINTER",KIDDER,CENTRAL,50,6400.0,9400.0,,298000.0,46.5,
